ItemCode,ItemDescription,ItemExtendedDescription,ItemType,WHCode,WHDescription,StockUnit,BinNumber,ReorderPoint,LinePoint,ReorderQty,StockLevel,ShippedStock,ReceivedStock,StockOnHand,ReservedStock,StockAvailable,ItemAveUnitCost,StockValue,OnOrderFlag,OnOrderDate,OnOrderPONumber,OnOrderQty,OnOrderUnitCost,OnOrderExpectDate,OnOrderVendorAcct,OnOrderVendorName,TotalOnOrderQty,LastReceiveDate,LastReceivePONumber,FirstSaleDate,LastSaleDate,ReorderInfoCalcFlag,WHAveDayUsage,TransferInfoCalcFlag,TransferPoint,TransferQty,ItemID,WHID,VendorID,
DP-SNSTK-EA,DUST MOP HANDLE IN WOOD,BH-01506NB,I,*MAIN,Main Warehouse,Each,,0,0,2.001,29,0,0,29,0,29,9.57,277.53,N,,,0,0,,0,(No Supplier Assigned),0,10/20/2025,215814,11/14/2024,5/28/2025,Y,0,N,0,0,112221,1,10306,
BOX-TL2HD-EA,"TAPE LOGIC 2"" HEAVY DUTY",CARTON SEALING TAPE DISPENSER,I,*MAIN,Main Warehouse,Each,,0.2505,0,0,51,0,0,51,0,51,12.5141,638.22,N,,,0,0,,0,(No Supplier Assigned),0,3/5/2026,216023,5/7/2025,1/13/2026,Y,0.0167,N,0,0,112225,1,10067,
BOX-TL3HD-EA,"TAPE LOGIC 3"" HEAVY DUTY",CARTON SEALING TAPE DISPENSER,I,*MAIN,Main Warehouse,Each,,0.084,0,0,12,0,0,12,0,12,15,180,N,,,0,0,,0,(No Supplier Assigned),0,5/29/2025,215610,7/17/2024,9/17/2025,Y,0,N,0,0,112226,1,10067,
BOX-101014-EA,CORRUGATED BOX 10X10X14,,I,*MAIN,Main Warehouse,Each,,0,0,0,500,0,0,500,0,500,0.8595,429.75,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112230,1,10067,
AB-33480160-BDL,3X3X48 EDGE PROTECTORS 0.160,1600/SKID (SOLD 45/BDL),I,*MAIN,Main Warehouse,EA,,0,0,32.499,890,0,0,890,0,890,0.7874,700.79,N,,,0,0,,0,(No Supplier Assigned),0,7/25/2024,215184,8/2/2024,12/19/2025,Y,1.1111,N,0,0,112232,1,10659,
BOX-1294-EA,CORRUGATED BOX 12X9X4,,I,*MAIN,Main Warehouse,Each,,0,0,0,25,0,0,25,0,25,0.6124,15.31,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112233,1,10067,
BOX-884-EA,CORRUGATED BOX 8X8X4,,I,*MAIN,Main Warehouse,Each,,0,0,0,0,0,0,0,0,0,0.4599,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112234,1,10067,
BOX-1184-EA,CORRUGATED BOX 11.25X8.75X4,,I,*MAIN,Main Warehouse,Each,,0,0,0,150,0,0,150,0,150,0.6274,94.11,N,,,0,0,,0,(No Supplier Assigned),0,3/17/2026,216035,2/24/2026,2/24/2026,Y,0.5556,N,0,0,112235,1,10067,
BOX-1397-EA,CORRUGATED BOX 13X9X7,,I,*MAIN,Main Warehouse,Each,,12.501,4.167,16.668,0,0,0,0,0,0,0.7484,0,N,,,0,0,,0,(No Supplier Assigned),0,3/24/2025,215507,11/21/2024,1/13/2026,Y,0.2778,N,0,0,112236,1,10067,
BOX-1254-EA,CORRUGATED BOX 12X5X4,,I,*MAIN,Main Warehouse,Each,,0,0,0,0,0,0,0,0,0,0.3982,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112237,1,10067,
BOX-10810-EA,CORRUGATED BOXES 10X8X10,,I,*MAIN,Main Warehouse,Each,,0,0,0,0,0,0,0,0,0,0.6656,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112238,1,10067,
BOX-141414-EA,CORRUGATED BOX 14X14X14,,I,*MAIN,Main Warehouse,Each,,1.0418,1.0418,4.167,225,0,0,225,10,215,1.2245,275.51,N,,,0,0,,0,(No Supplier Assigned),0,11/4/2024,215322,4/17/2025,4/17/2025,Y,0,N,0,0,112239,1,10067,
ID-LIVI2PLY80-CS,TOILET TISSUE LIVI 2PLY,4.09X3.75 80/500CT,I,*MAIN,Main Warehouse,CS,,0,0,14.334,12,2,0,10,10,0,55.35,664.2,N,,,0,0,,0,(No Supplier Assigned),0,4/6/2026,216069,8/14/2024,4/14/2026,Y,0.5667,N,0,0,112240,1,10306,
BOX-20204-EA,CORRUGATED BOX 20X20X4,,I,*MAIN,Main Warehouse,Each,,0,0,0,18,0,0,18,0,18,1.8058,32.5,N,,,0,0,,0,(No Supplier Assigned),0,8/6/2024,215206,8/6/2024,8/12/2024,Y,0,N,0,0,112242,1,10067,
BOX-666DW-EA,COURRUGATED BOX 6X6X6,DOUBLE WALLED,I,*MAIN,Main Warehouse,Each,,0,0,0,90,0,0,90,0,90,0.94,84.6,N,,,0,0,,0,(No Supplier Assigned),0,9/10/2024,215251,9/12/2024,9/12/2024,Y,0,N,0,0,112243,1,10067,
BOX-121212DW-EA,CORRUGATED BOX 12X12X12,DOUBLE WALLED,I,*MAIN,Main Warehouse,Each,,0,0,0,150,0,0,150,0,150,1.5762,236.43,N,,,0,0,,0,(No Supplier Assigned),0,9/10/2024,215251,,,Y,0,N,0,0,112244,1,10067,
BOX-14146DW-EA,CORRUGATED BOX 14X14X6,DOUBLE WALLED,I,*MAIN,Main Warehouse,Each,,0,0,0,150,0,0,150,0,150,2.455,368.25,N,,,0,0,,0,(No Supplier Assigned),0,9/10/2024,215251,1/20/2026,3/25/2026,Y,0.1667,N,0,0,112245,1,10067,
BOX202020DW-EA,CORRUGATED BOX 20X20X20,DOUBLED WALL,I,*MAIN,Main Warehouse,Each,,0,0,0,80,0,0,80,0,80,4.3114,344.91,N,,,0,0,,0,(No Supplier Assigned),0,9/10/2024,215251,9/12/2024,9/12/2024,Y,0,N,0,0,112246,1,10067,
BOX-16168DW-EA,CORRUGATED BOX 16X16X8,DOUBLE WALLED,I,*MAIN,Main Warehouse,Each,,0,0,0,390,0,0,390,0,390,2.3118,901.6,N,,,0,0,,0,(No Supplier Assigned),0,10/7/2024,215297,10/7/2024,3/25/2026,Y,0.1667,N,0,0,112247,1,10067,
BOX-241212DW,CORRUGATED BOX 24X12X12,DOUBLE WALLED,I,*MAIN,Main Warehouse,Each,,0,0,0,255,0,0,255,0,255,2.355,600.53,N,,,0,0,,0,(No Supplier Assigned),0,2/26/2026,216007,3/25/2026,3/25/2026,Y,0.0833,N,0,0,112248,1,10067,
BOX-5560-EA,CORRUGATED BOX 5X5X60,,I,*MAIN,Main Warehouse,Each,,0,0,0,40,0,0,40,0,40,3.13,125.2,N,,,0,0,,0,(No Supplier Assigned),0,8/6/2024,215206,,,Y,0,N,0,0,112249,1,10067,
BOX-PS5835G-RL,"5/8"" 0.035 PET STRAPPING 1400#",4000',I,*MAIN,Main Warehouse,Each,,0.333,0,0,6,0,0,6,0,6,60.1178,360.71,N,,,0,0,,0,(No Supplier Assigned),0,7/16/2025,215662,11/11/2024,3/2/2026,Y,0.0333,N,0,0,112250,1,10089,
BOX-BOB811F-CS,8X11 BUBBLE BAG,,I,*MAIN,Main Warehouse,CS,,0,0,0,1,0,0,1,0,1,63,63,N,,,0,0,,0,(No Supplier Assigned),0,8/6/2024,215206,8/6/2024,8/14/2024,Y,0,N,0,0,112251,1,10067,
BOX-101010DW-EA,CORRUGATED BOX 10X10X10,DOUBLE WALLED,I,*MAIN,Main Warehouse,Each,,0.6248,0.6248,2.499,135,0,0,135,0,135,1.3381,180.64,N,,,0,0,,0,(No Supplier Assigned),0,9/10/2024,215251,4/17/2025,4/17/2025,Y,0,N,0,0,112252,1,10067,
BOX-12126DW-EA,CORRUGATED BOX 12X12X6,DOUBLE WALLED,I,*MAIN,Main Warehouse,Each,,0,0,0,0,0,0,0,0,0,1.4432,0,N,,,0,0,,0,(No Supplier Assigned),0,9/10/2024,215251,9/12/2024,1/13/2026,Y,0.25,N,0,0,112253,1,10067,
BP-B858SS-CS,"10 1/2""X 16"" #5 SELF-SEAL",BUBBLE MAILER,I,*MAIN,Main Warehouse,CS,,0,0,0,2,0,0,2,0,2,37.72,75.44,N,,,0,0,,0,(No Supplier Assigned),0,9/10/2024,215251,8/16/2024,8/16/2024,Y,0,N,0,0,112256,1,10067,
BP-B855SS-CS,"8 1/2"" X 12"" #2 SELF-SEAL",BUBBLE MAILER,I,*MAIN,Main Warehouse,CS,,0,0,0,2,0,0,2,0,2,26.24,52.48,N,,,0,0,,0,(No Supplier Assigned),0,9/10/2024,215251,8/16/2024,10/4/2024,Y,0,N,0,0,112257,1,10067,
BOX-1299-EA,CORRUGATED BOX 12X9X9,,I,*MAIN,Main Warehouse,Each,,0,0,0,175,0,0,175,0,175,0.7822,136.89,N,,,0,0,,0,(No Supplier Assigned),0,9/10/2024,215251,8/27/2024,9/17/2024,Y,0,N,0,0,112259,1,10067,
ID-SANBAG-CS,BAG WAXED SANITARY DISPOSAL,LINER FOR L02062 500/CS,I,*MAIN,Main Warehouse,CS,,0,0,0.999,5,0,0,5,0,5,20.9704,104.85,N,,,0,0,,0,(No Supplier Assigned),0,1/29/2026,215971,8/22/2024,2/3/2026,Y,0.0222,N,0,0,112261,1,10306,
DP-RB009-CS,CUTTER BLADES SINGLE EDGE,REPLACMENT 100/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,1,0,0,1,0,1,6.99,6.99,N,,,0,0,,0,(No Supplier Assigned),0,9/6/2024,215252,9/9/2024,9/9/2024,Y,0,N,0,0,112264,1,10306,
BP-18104-EA,CORRUGATED BOXES 18X10X4,,I,*MAIN,Main Warehouse,Each,,62.5005,20.8335,83.334,740,0,0,740,0,740,0.7242,535.91,N,,,0,0,,0,(No Supplier Assigned),0,8/11/2025,215718,9/12/2024,7/2/2025,Y,0,N,0,0,112267,1,10067,
BP-M633K-EA,6X3X3 KRAFT CORRUGATED MAILERS,,I,*MAIN,Main Warehouse,Each,,12.5003,12.5003,50.001,0,0,0,0,0,0,0.4558,0,N,,,0,0,,0,(No Supplier Assigned),0,3/24/2025,215508,10/9/2024,3/17/2025,Y,0,N,0,0,112270,1,10067,
BP-PB3637-CS,15X18 2MIL RECLOSEABLE POLY,BAG,I,*MAIN,Main Warehouse,CS,,0,0,0,2,0,0,2,0,2,75.6,151.2,N,,,0,0,,0,(No Supplier Assigned),0,10/2/2024,215275,,,Y,0,N,0,0,112271,1,10067,
BP-PB462-CS,32X32 2MIL FLAT POLY BAG,,I,*MAIN,Main Warehouse,CS,,0,0,0,2,0,0,2,0,2,73.74,147.48,N,,,0,0,,0,(No Supplier Assigned),0,10/2/2024,215275,,,Y,0,N,0,0,112272,1,10067,
BP-PB670-CS,48X60 2MIL FLAT POLY BAGS,,I,*MAIN,Main Warehouse,CS,,0,0,0,2,0,0,2,0,2,85.64,171.28,N,,,0,0,,0,(No Supplier Assigned),0,10/2/2024,215275,,,Y,0,N,0,0,112273,1,10067,
BP-PB920-CS,24X24 3MIL FLAT POLY BAGS,,I,*MAIN,Main Warehouse,CS,,0,0,0,2,0,0,2,0,2,65.98,131.96,N,,,0,0,,0,(No Supplier Assigned),0,10/2/2024,215275,,,Y,0,N,0,0,112274,1,10067,
LD-477-CS,8X24 2MIL POLY BAG,,I,*MAIN,Main Warehouse,CS,,0.666,0.333,1.332,4,0,0,4,0,4,83.27,333.08,N,,,0,0,,0,(No Supplier Assigned),0,7/1/2025,215653,3/17/2025,8/7/2025,Y,0,N,0,0,112275,1,10067,
ID-6S1M-CS,"6"" PAPER PLATE UNCOATED",1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,3,0,0,3,0,3,14.79,44.37,Y,3/3/2025,215478,2,19.49,,DADEP100,DADE PAPER,2,4/18/2025,215545,10/1/2024,3/5/2026,Y,0.0056,N,0,0,112276,1,10306,
LD-000497-CS,9X24 2MIL ZIPPER BAG 1000/CS,,I,*MAIN,Main Warehouse,CS,,0,0,0,5,0,0,5,0,5,77.18,385.9,N,,,0,0,,0,(No Supplier Assigned),0,10/21/2024,215276,,,Y,0,N,0,0,112277,1,10136,
ID-91552-CS,KLEENEX CLEANSER SOAP FOAM,1L W/ MOISTURIZER 6/CS,I,*MAIN,Main Warehouse,CS,,0,0,9.666,4,0,0,4,0,4,60.23,240.92,N,,,0,0,,0,(No Supplier Assigned),0,2/5/2026,215978,11/5/2024,2/9/2026,Y,0.2667,N,0,0,112278,1,10306,
ID-REGAL-CS,BAG SHOP KFT 12X9X15.75,81# 200/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,53.35,0,N,,,0,0,,0,(No Supplier Assigned),0,11/1/2024,215320,11/4/2024,11/4/2024,Y,0,N,0,0,112279,1,10306,
ID-VBCLHP8D-CS,8oz HOT PAPER CUP,SERENITY II 1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,47.5,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112281,1,10306,
ID-VBCLH8W-CS,8oz HOT PAPER CUP PPR,WHITE 80MM 1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,52.11,0,N,,,0,0,,0,(No Supplier Assigned),0,8/25/2025,215747,2/3/2025,4/1/2026,Y,0.0111,N,0,0,112282,1,10306,
ID-FC875-CS,"9"" PULP PLATE COMPOSTABLE",WHITE 500/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,1,0,0,1,0,1,47.79,47.79,N,,,0,0,,0,(No Supplier Assigned),0,1/22/2026,215963,2/3/2025,1/22/2026,Y,0.0056,N,0,0,112283,1,10306,
ID-FC1025-CS,"10.25"" PULP PLATE COMPOSTABLE",WHITE 500/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,60.55,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112284,1,10306,
ID-10100-CS,"9"" PAPER PLATE WHITE",1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,1,0,0,1,0,1,23.87,23.87,N,,,0,0,,0,(No Supplier Assigned),0,6/3/2025,215629,4/14/2025,6/16/2025,Y,0,N,0,0,112286,1,10306,
SA-121852WI-CS,WICKETED BREAD BAGS (MD),12x18  1.25MIL CLEAR 1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,83.334,50,0,0,50,0,50,38.68,1934,Y,4/16/2026,216086,100,53,,SEATITE,SEAL-TITE PLASTIC PACKAGING CO. INC,151,3/23/2026,216047,5/8/2025,4/15/2026,Y,3.3333,N,0,0,112289,1,10675,
SA-131955WI-CS,WICKETED BREAD BAGS (LG),13X19.5  1.25 CLEAR 1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,50.001,0,0,0,0,0,0,43.7962,0,Y,2/27/2025,215472,1,37.04,,SANEC100,SANECK SAFETY,1,1/26/2026,215962,6/4/2025,4/1/2026,Y,1.3889,N,0,0,112290,1,10675,
SA-141952WI-CS,WICKETED BREAD BAGS (XLG),14X19 1.25 CLEAR 1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,49.833,55,0,0,55,27,28,55.3075,3041.91,Y,3/10/2026,216038-1,100,46.74,,SANEC100,SANECK SAFETY,101,4/17/2026,216055,5/30/2025,4/1/2026,Y,2.6222,N,0,0,112291,1,10675,
SA-141552WI-CS,WICKETED BREAD BAGS (SM),14X15  1.25 CLEAR 1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,100,0,0,100,0,100,40.475,4047.5,Y,2/27/2025,215472,1,29.92,,SANEC100,SANECK SAFETY,1,8/4/2025,215708,,,Y,0,N,0,0,112292,1,10675,
SA-1020552WI-CS,WICKETED BREAD BAGS (TT),10X20.5  1.25 CLEAR 1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,9.999,120,0,0,120,0,120,32.02,3842.4,Y,2/27/2025,215472,1,32.4,,SANEC100,SANECK SAFETY,1,8/4/2025,215708,7/8/2025,9/10/2025,Y,0,N,0,0,112293,1,10675,
ID-VBCLHP16W-CS,16OZ CUP HOT  WHT PAPER,1000/CS WHITE,I,*MAIN,Main Warehouse,CS,,0,0,0,2,0,0,2,0,2,61.79,123.58,Y,3/3/2025,215478,2,61.79,,DADEP100,DADE PAPER,2,6/13/2025,215641,3/17/2025,12/10/2025,Y,0,N,0,0,112294,1,10306,
ID-VBCLLH16DW-CS,LID HOT CUP DOME WHT 98MM,10OZ-24OZ 20/50,I,*MAIN,Main Warehouse,CS,,0,0,0.999,1,0,0,1,0,1,31.7,31.7,Y,3/3/2025,215478,2,31.7,,DADEP100,DADE PAPER,2,4/9/2026,216074,3/17/2025,4/8/2026,Y,0.0389,N,0,0,112295,1,10306,
HD-327015140-CS,RENOWN WHITE HAND SOAP,4/1 GALLON,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,44.16,0,N,,,0,0,,0,(No Supplier Assigned),0,3/19/2025,215467,3/10/2025,3/10/2025,Y,0,N,0,0,112296,1,10432,
ID-1911-02-CS,GOJO LTX-12 HANDWASH FOAM SOAP,1200ML L03208,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,54.18,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112297,1,10306,
ID-K01085-CS,VB LOW TEMP 10% SANITIZER,DISH MACHINE WHT LID,I,*MAIN,Main Warehouse,CS,,0,0,0,1,0,0,1,1,0,45.79,45.79,N,,,0,0,,0,(No Supplier Assigned),0,3/24/2025,215502,3/17/2025,3/17/2025,Y,0,N,0,0,112299,1,10306,
ID-FMH8VB-CS,8.375 X 8.125 X 3 FOAM CONT,HINGED VENTED 1COMP 150/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,16.28,0,Y,4/1/2025,215524,1,16.28,,DADEP100,DADE PAPER,1,,,,,Y,0,N,0,0,112300,1,10306,
ID-10233000-CS,LID CUP TRANS FOAM SLOT LIFT,1M/CS  (COFFEE DOME),I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,40.84,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112301,1,0,
ID-12FTLS-CS,12OZ LIFT N LOCK LID,1M/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,2,0,0,2,0,2,26.25,52.5,N,,,0,0,,0,(No Supplier Assigned),0,3/24/2025,215498,,,Y,0,N,0,0,112302,1,10306,
ID-2655GRAY-EA,55 GALLON TRASH CAN GREY,,I,*MAIN,Main Warehouse,Each,,0,0,0,0,0,0,0,0,0,83.47,0,N,,,0,0,,0,(No Supplier Assigned),0,7/15/2025,215682,3/18/2025,7/17/2025,Y,0,N,0,0,112303,1,10306,
HD-MPBUCKCDP-EA,MOP BUCKET COMBO DOWN PRESS,,I,*MAIN,Main Warehouse,Each,,0,0,0,0,0,0,0,0,0,45.4,0,N,,,0,0,,0,(No Supplier Assigned),0,3/24/2025,215497,3/18/2025,3/20/2025,Y,0,N,0,0,112304,1,10432,
ID-91560-CS,KLEENEX HAND SANITIZER FOAM,1L W/ MOISTERIZERS 6/CS,I,*MAIN,Main Warehouse,CS,,0,0,1.332,8,0,0,8,0,8,102.46,819.68,N,,,0,0,,0,(No Supplier Assigned),0,6/3/2025,215591-2,3/27/2025,5/16/2025,Y,0,N,0,0,112305,1,10306,
ID-PL1914-CS,LINER PAN POLY NYLON 19X14 MED,DEEP 1 MIL 1/3 & 1/4 100/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,37.95,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112307,1,0,
ID-P200N-CS,2oz PORTION CUP CLR 2500/CS,,I,*MAIN,Main Warehouse,CS,,0,0,2.499,13,0,0,13,0,13,23.2165,301.81,N,,,0,0,,0,(No Supplier Assigned),0,3/17/2026,216043,3/24/2025,4/15/2026,Y,0.0611,N,0,0,112308,1,10306,
ID-8SJ32-CS,CONT BASE FOOD 8 OZ SQT WHT,FOAM INSUL 500/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,29.8,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112309,1,10306,
ID-VBFMH6W-CS,6X6 WHITE CONTAINERS 1 COMP,500/CS,I,*MAIN,Main Warehouse,CS,,0,0,1.668,-1,0,0,-1,0,-1,25.65,-25.65,Y,4/1/2025,215524,1,25.65,,DADEP100,DADE PAPER,1,3/31/2026,216065,3/24/2025,4/15/2026,Y,0.0722,N,0,0,112311,1,10306,
ID-DU4051101,8X8 WHITE CONTAINER 1 COMP,200/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,21.33,0,Y,4/1/2025,215524,1,21.33,,DADEP100,DADE PAPER,1,3/24/2025,215502,3/24/2025,4/4/2025,Y,0,N,0,0,112312,1,10306,
ID-VBFMH9VW-CS,9X9 WHITE CONTAINER 1 COMP,150/CS,I,*MAIN,Main Warehouse,CS,,0,0,4.5,3,0,0,3,0,3,16.87,50.61,Y,4/1/2025,215524,1,16.87,,DADEP100,DADE PAPER,2,4/14/2026,216083,3/24/2025,11/14/2025,Y,0.0278,N,0,0,112316,1,10306,
ID-CCSLEEVE-CS,SLEEVES COFFEE CUP HOT KFT,12-20oz COMPOSTABLE 1200/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,36.93,0,N,,,0,0,,0,(No Supplier Assigned),0,7/3/2025,215669,3/24/2025,2/24/2026,Y,0.0056,N,0,0,112320,1,10306,
ID-4MG52B-CS,SILVERWARE SLEEVE 4MG-52,2.75X10 BAG 2000/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,2,0,0,2,0,2,22.98,45.96,N,,,0,0,,0,(No Supplier Assigned),0,3/24/2025,215504,,,Y,0,N,0,0,112321,1,10306,
ID-6232100-CS,TORK XPRESSNAP TABLETOP NAPKIN,DISPENSER,I,*MAIN,Main Warehouse,Each,,0,0,0,10,0,0,10,0,10,10.22,102.2,N,,,0,0,,0,(No Supplier Assigned),0,4/10/2026,216079,4/8/2025,4/8/2025,Y,0,N,0,0,112322,1,10306,
BW-MW-PRO35-9-CS,12X13 1/4 FOLD WIPERS,912/CS POLY,I,*MAIN,Main Warehouse,CS,,0,0,20.334,118,0,0,118,0,118,49.5,5841,N,,,0,0,,0,(No Supplier Assigned),0,3/5/2026,215982,4/22/2025,4/15/2026,Y,0.5444,N,0,0,112323,1,10062,
BW-AIRMEDLENPKN5,15X15 AIRLAID NAPKINS,1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,2.334,-1,0,0,-1,0,-1,58.85,-58.85,N,,,0,0,,0,(No Supplier Assigned),0,4/28/2025,215506,5/27/2025,2/23/2026,Y,0.0056,N,0,0,112324,1,10062,
BW-HWRT-WT-800-1,WHITE ROLL TOWELS,"7.75X720 1.8"" CORE 6/CS",I,*MAIN,Main Warehouse,CS,,0,0,0,29,0,0,29,0,29,31.45,912.05,N,,,0,0,,0,(No Supplier Assigned),0,4/28/2025,215506,,,Y,0,N,0,0,112325,1,10062,
BW-DISPENE-A-NAP,DISPENER NAPKIN,6.5X8X6000 INTERFOLD 12/500,I,*MAIN,Main Warehouse,CS,,0,0,0.999,0,0,0,0,0,0,31.7,0,N,,,0,0,,0,(No Supplier Assigned),0,4/28/2025,215506,8/5/2025,11/4/2025,Y,0.0556,N,0,0,112326,1,10062,
ID-10405-CS,TRAY PULP SAVADAY #300,9X7 FIBER 500,I,*MAIN,Main Warehouse,CS,,0,0,3.999,1,0,0,1,0,1,45.11,45.11,N,,,0,0,,0,(No Supplier Assigned),0,3/31/2026,216065,4/16/2025,4/15/2026,Y,0.1,N,0,0,112327,1,10306,
BP-RM7-CS,17X21 KRAFT STAYFLATS MAILERS,0.036 THICK 50/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,2,0,0,2,0,2,45.15,90.3,N,,,0,0,,0,(No Supplier Assigned),0,5/1/2025,215573,,,Y,0,N,0,0,112328,1,10067,
BP-RM7K-CS,17X21 KRAFT SELF-SEAL STAYFLAT,MAILERS 0.028 THICK 100/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,2,0,0,2,0,2,106.57,213.14,N,,,0,0,,0,(No Supplier Assigned),0,5/1/2025,215573,,,Y,0,N,0,0,112331,1,10067,
ID-VBCLHP12W-CS,VB 12OZ HOT WHT PAPER 1000/CS,,I,*MAIN,Main Warehouse,CS,,0,0,2.001,1,0,0,1,0,1,53.3,53.3,Y,9/5/2025,215766,1,53.3,,DADEP100,DADE PAPER,4,4/9/2026,216074,3/31/2025,4/8/2026,Y,0.0889,N,0,0,112332,1,10306,
BP-G11073RE-CS,5 3/4 x 2 7/8 RED SHIPPING,TAGS - PRE-WIRED 1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,48.69,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112334,1,10067,
ID-6SJ12-CS,6 OZ SQUAT CONTAINER FOAM,1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,3,0,0,3,0,3,38.05,114.15,N,,,0,0,,0,(No Supplier Assigned),0,4/24/2025,215563,7/7/2025,7/9/2025,Y,0,N,0,0,112335,1,10306,
ID-DX800-CS,DISPENSOR NAPKIN WHITE 2PLY,XPRESSNAP 4320/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,29.57,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112337,1,10306,
ID-VBCLHP10SW-CS,VB 10 OZ HOT PAPER CUP SQUAT,WHITE 1000/CS,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,48.34,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112338,1,10306,
ID-VBCLLH16DB-CS,VB LID HOT CUP DOME BLK 92MM,10OZ-24OZ 20/50,I,*MAIN,Main Warehouse,CS,,0,0,0,-1,0,0,-1,0,-1,31.7,-31.7,Y,9/5/2025,215766,1,31.7,,DADEP100,DADE PAPER,3,4/21/2025,215557,9/8/2025,9/8/2025,Y,0,N,0,0,112339,1,10306,
ID-VBFT2K-CS,TRAY FOOD 2# KFT PAPER 1000/CS,,I,*MAIN,Main Warehouse,C,,0,0,0,1,0,0,1,0,1,25.27,25.27,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112341,1,10306,
10236300,Harmony Ultra Premium Toilet,Tissue 450 x 60rolls,I,*MAIN,Main Warehouse,cs,,0,0,0,17,0,0,17,0,17,53.85,915.45,N,,,0,0,,0,(No Supplier Assigned),0,,,5/16/2025,11/10/2025,Y,0.0056,N,0,0,112344,1,0,
HD-GOJ5072-02-CS,PURELL HEALTHY SOAP FOAM,GENTLE AND FREE 2/1200ML,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,59.65,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112345,1,10432,
HD-GOJ5053-02-CS,PURELL ADVANCED SANITIZER FOAM,2/1200ML,I,*MAIN,Main Warehouse,CS,,0,0,0,0,0,0,0,0,0,49,0,N,,,0,0,,0,(No Supplier Assigned),0,,,,,Y,0,N,0,0,112346,1,10432,
SP-BOB811-CS,8 X 11.5 SELF-SEAL BUBBLE,"POUCHES 3/16"" 350/CS",I,*MAIN,Main Warehouse,CS,,0,0,0,4,0,0,4,0,4,63.8,255.2,N,,,0,0,,0,(No Supplier Assigned),0,4/14/2025,215547,,,Y,0,N,0,0,112347,1,10199,
